Entity,Code,Day,total_vaccinations_per_hundred
Tunisia,TUN,2021-05-01,3.39
Tunisia,TUN,2021-05-02,3.52
Tunisia,TUN,2021-05-03,3.59
Tunisia,TUN,2021-05-04,3.66
Tunisia,TUN,2021-05-05,3.76
Tunisia,TUN,2021-05-06,3.87
Tunisia,TUN,2021-05-07,4.05
Tunisia,TUN,2021-05-08,4.23
Tunisia,TUN,2021-05-09,4.39
Tunisia,TUN,2021-05-10,4.55
Turkey,TUR,2021-01-13,0
Turkey,TUR,2021-01-14,0.33
Turkey,TUR,2021-01-15,0.73
Turkey,TUR,2021-01-16,0.8
Turkey,TUR,2021-01-17,0.84
Turkey,TUR,2021-01-18,0.99
Turkey,TUR,2021-01-19,1.13
Turkey,TUR,2021-01-20,1.25
Turkey,TUR,2021-01-21,1.33
Turkey,TUR,2021-01-22,1.43
Turkey,TUR,2021-01-23,1.45
Turkey,TUR,2021-01-24,1.48
Turkey,TUR,2021-01-25,1.54
Turkey,TUR,2021-01-26,1.67
Turkey,TUR,2021-01-27,1.81
Turkey,TUR,2021-01-28,2.01
Turkey,TUR,2021-01-29,2.29
Turkey,TUR,2021-01-30,2.32
Turkey,TUR,2021-01-31,2.36
Turkey,TUR,2021-02-01,2.53
Turkey,TUR,2021-02-02,2.64
Turkey,TUR,2021-02-03,2.78
Turkey,TUR,2021-02-04,2.97
Turkey,TUR,2021-02-05,3.04
Turkey,TUR,2021-02-06,3.08
Turkey,TUR,2021-02-07,3.1
Turkey,TUR,2021-02-08,3.16
Turkey,TUR,2021-02-09,3.24
Turkey,TUR,2021-02-10,3.31
Turkey,TUR,2021-02-11,3.37
Turkey,TUR,2021-02-12,4.04
Turkey,TUR,2021-02-13,4.4
Turkey,TUR,2021-02-14,4.54
Turkey,TUR,2021-02-15,4.96
Turkey,TUR,2021-02-16,5.49
Turkey,TUR,2021-02-17,6.19
Turkey,TUR,2021-02-18,6.99
Turkey,TUR,2021-02-19,7.54
Turkey,TUR,2021-02-20,7.75
Turkey,TUR,2021-02-21,7.79
Turkey,TUR,2021-02-22,8.11
Turkey,TUR,2021-02-23,8.64
Turkey,TUR,2021-02-24,9.03
Turkey,TUR,2021-02-25,9.46
Turkey,TUR,2021-02-26,9.84
Turkey,TUR,2021-02-27,10.1
Turkey,TUR,2021-02-28,10.14
Turkey,TUR,2021-03-01,10.4
Turkey,TUR,2021-03-02,10.76
Turkey,TUR,2021-03-03,11.05
Turkey,TUR,2021-03-04,11.34
Turkey,TUR,2021-03-05,11.57
Turkey,TUR,2021-03-06,11.72
Turkey,TUR,2021-03-07,11.76
Turkey,TUR,2021-03-08,11.86
Turkey,TUR,2021-03-09,12.12
Turkey,TUR,2021-03-10,12.28
Turkey,TUR,2021-03-11,12.45
Turkey,TUR,2021-03-12,12.74
Turkey,TUR,2021-03-13,12.95
Turkey,TUR,2021-03-14,13.03
Turkey,TUR,2021-03-15,13.35
Turkey,TUR,2021-03-16,13.87
Turkey,TUR,2021-03-17,14.4
Turkey,TUR,2021-03-18,14.74
Turkey,TUR,2021-03-19,15.23
Turkey,TUR,2021-03-20,15.45
Turkey,TUR,2021-03-21,15.48
Turkey,TUR,2021-03-22,15.73
Turkey,TUR,2021-03-23,16.11
Turkey,TUR,2021-03-24,16.56
Turkey,TUR,2021-03-25,16.87
Turkey,TUR,2021-03-26,17.18
Turkey,TUR,2021-03-27,17.37
Turkey,TUR,2021-03-29,17.73
Turkey,TUR,2021-03-30,18.14
Turkey,TUR,2021-03-31,18.78
Turkey,TUR,2021-04-01,19.15
Turkey,TUR,2021-04-02,19.35
Turkey,TUR,2021-04-03,19.69
Turkey,TUR,2021-04-04,19.78
Turkey,TUR,2021-04-05,20.15
Turkey,TUR,2021-04-06,20.59
Turkey,TUR,2021-04-07,20.99
Turkey,TUR,2021-04-08,21.45
Turkey,TUR,2021-04-09,21.72
Turkey,TUR,2021-04-10,21.87
Turkey,TUR,2021-04-11,21.93
Turkey,TUR,2021-04-12,22.21
Turkey,TUR,2021-04-13,22.6
Turkey,TUR,2021-04-14,22.85
Turkey,TUR,2021-04-15,23.06
Turkey,TUR,2021-04-16,23.49
Turkey,TUR,2021-04-17,23.64
Turkey,TUR,2021-04-18,23.68
Turkey,TUR,2021-04-19,23.8
Turkey,TUR,2021-04-20,24.05
Turkey,TUR,2021-04-21,24.28
Turkey,TUR,2021-04-22,24.58
Turkey,TUR,2021-04-23,24.77
Turkey,TUR,2021-04-24,24.98
Turkey,TUR,2021-04-25,25.05
Turkey,TUR,2021-04-26,25.37
Turkey,TUR,2021-04-27,25.7
Turkey,TUR,2021-04-28,26.24
Turkey,TUR,2021-04-29,26.76
Turkey,TUR,2021-04-30,27.05
Turkey,TUR,2021-05-01,27.15
Turkey,TUR,2021-05-02,27.28
Turkey,TUR,2021-05-03,27.62
Turkey,TUR,2021-05-04,28.14
Turkey,TUR,2021-05-05,28.58
Turkey,TUR,2021-05-06,29.01
Turkey,TUR,2021-05-07,29.28
Turkey,TUR,2021-05-08,29.47
Turkey,TUR,2021-05-09,29.55
Turkey,TUR,2021-05-10,29.66
Turkey,TUR,2021-05-11,29.85
Turks and Caicos Islands,TCA,2021-01-10,0
Turks and Caicos Islands,TCA,2021-03-29,62.76
Turks and Caicos Islands,TCA,2021-04-11,64.67
Tuvalu,TUV,2021-04-27,20.35
Uganda,UGA,2021-03-09,0
Uganda,UGA,2021-03-12,0
Uganda,UGA,2021-03-13,0
Uganda,UGA,2021-03-14,0
Uganda,UGA,2021-03-15,0.01
Uganda,UGA,2021-03-16,0.01
Uganda,UGA,2021-03-17,0.02
Uganda,UGA,2021-03-18,0.03
Uganda,UGA,2021-03-19,0.04
Uganda,UGA,2021-03-20,0.04
Uganda,UGA,2021-03-21,0.05
Uganda,UGA,2021-03-22,0.06
Uganda,UGA,2021-03-23,0.07
Uganda,UGA,2021-03-24,0.1
Uganda,UGA,2021-03-25,0.1
Uganda,UGA,2021-03-26,0.1
Uganda,UGA,2021-03-27,0.13
Uganda,UGA,2021-03-28,0.15
Uganda,UGA,2021-03-29,0.18
Uganda,UGA,2021-03-30,0.2
Uganda,UGA,2021-04-04,0.28
Uganda,UGA,2021-04-05,0.3
Uganda,UGA,2021-04-06,0.31
Uganda,UGA,2021-04-07,0.36
Uganda,UGA,2021-04-08,0.39
Uganda,UGA,2021-04-10,0.4
Uganda,UGA,2021-04-11,0.41
Uganda,UGA,2021-04-12,0.43
Uganda,UGA,2021-04-13,0.45
Uganda,UGA,2021-04-14,0.48
Uganda,UGA,2021-04-16,0.5
Uganda,UGA,2021-04-17,0.51
Uganda,UGA,2021-04-18,0.52
Uganda,UGA,2021-04-19,0.54
Uganda,UGA,2021-04-20,0.55
Uganda,UGA,2021-04-21,0.59
Uganda,UGA,2021-04-24,0.6
Uganda,UGA,2021-04-26,0.66
Uganda,UGA,2021-04-27,0.7
Uganda,UGA,2021-04-28,0.72
Uganda,UGA,2021-05-01,0.74
Uganda,UGA,2021-05-02,0.75
Uganda,UGA,2021-05-03,0.8
Uganda,UGA,2021-05-04,0.82
Uganda,UGA,2021-05-05,0.85
Uganda,UGA,2021-05-06,0.86
Uganda,UGA,2021-05-07,0.87
Uganda,UGA,2021-05-08,0.87
Uganda,UGA,2021-05-09,0.89
Ukraine,UKR,2021-02-24,0
Ukraine,UKR,2021-02-25,0
Ukraine,UKR,2021-02-26,0.01
Ukraine,UKR,2021-02-27,0.01
Ukraine,UKR,2021-03-01,0.01
Ukraine,UKR,2021-03-02,0.02
Ukraine,UKR,2021-03-03,0.02
Ukraine,UKR,2021-03-04,0.03
Ukraine,UKR,2021-03-05,0.04
Ukraine,UKR,2021-03-06,0.04
Ukraine,UKR,2021-03-07,0.04
Ukraine,UKR,2021-03-08,0.04
Ukraine,UKR,2021-03-09,0.05
Ukraine,UKR,2021-03-10,0.07
Ukraine,UKR,2021-03-11,0.09
Ukraine,UKR,2021-03-12,0.11
Ukraine,UKR,2021-03-13,0.12
Ukraine,UKR,2021-03-14,0.12
Ukraine,UKR,2021-03-15,0.14
Ukraine,UKR,2021-03-17,0.21
Ukraine,UKR,2021-03-19,0.24
Ukraine,UKR,2021-03-20,0.25
Ukraine,UKR,2021-03-21,0.25
Ukraine,UKR,2021-03-22,0.28
Ukraine,UKR,2021-03-23,0.36
Ukraine,UKR,2021-03-25,0.44
Ukraine,UKR,2021-03-28,0.45
Ukraine,UKR,2021-03-29,0.49
Ukraine,UKR,2021-03-30,0.53
Ukraine,UKR,2021-03-31,0.57
Ukraine,UKR,2021-04-01,0.61
Ukraine,UKR,2021-04-02,0.66
Ukraine,UKR,2021-04-04,0.67
Ukraine,UKR,2021-04-05,0.7
Ukraine,UKR,2021-04-06,0.73
Ukraine,UKR,2021-04-07,0.77
Ukraine,UKR,2021-04-08,0.81
Ukraine,UKR,2021-04-09,0.85
Ukraine,UKR,2021-04-10,0.86
Ukraine,UKR,2021-04-11,0.86
Ukraine,UKR,2021-04-12,0.89
Ukraine,UKR,2021-04-13,0.92
Ukraine,UKR,2021-04-14,0.96
Ukraine,UKR,2021-04-15,0.99
Ukraine,UKR,2021-04-16,1.02
Ukraine,UKR,2021-04-17,1.03
Ukraine,UKR,2021-04-18,1.03
Ukraine,UKR,2021-04-19,1.06
Ukraine,UKR,2021-04-20,1.09
Ukraine,UKR,2021-04-21,1.12
Ukraine,UKR,2021-04-22,1.16
Ukraine,UKR,2021-04-23,1.19
Ukraine,UKR,2021-04-25,1.21
Ukraine,UKR,2021-04-26,1.23
Ukraine,UKR,2021-04-27,1.28
Ukraine,UKR,2021-04-28,1.44
Ukraine,UKR,2021-04-29,1.61
Ukraine,UKR,2021-04-30,1.72
Ukraine,UKR,2021-05-01,1.73
Ukraine,UKR,2021-05-02,1.73
Ukraine,UKR,2021-05-03,1.73
Ukraine,UKR,2021-05-04,1.74
Ukraine,UKR,2021-05-05,1.79
Ukraine,UKR,2021-05-06,1.88
Ukraine,UKR,2021-05-07,1.96
Ukraine,UKR,2021-05-08,1.97
Ukraine,UKR,2021-05-10,1.98
Ukraine,UKR,2021-05-11,2.02
United Arab Emirates,ARE,2021-01-05,8.35
United Arab Emirates,ARE,2021-01-06,8.35
United Arab Emirates,ARE,2021-01-07,8.98
United Arab Emirates,ARE,2021-01-08,9.52
United Arab Emirates,ARE,2021-01-09,10.32
United Arab Emirates,ARE,2021-01-10,10.99
United Arab Emirates,ARE,2021-01-11,11.8
United Arab Emirates,ARE,2021-01-12,12.9
United Arab Emirates,ARE,2021-01-13,14.1
United Arab Emirates,ARE,2021-01-14,15.45
United Arab Emirates,ARE,2021-01-15,16.84
United Arab Emirates,ARE,2021-01-16,18.18
United Arab Emirates,ARE,2021-01-17,19.04
United Arab Emirates,ARE,2021-01-18,19.93
United Arab Emirates,ARE,2021-01-19,20.88
United Arab Emirates,ARE,2021-01-20,21.85
United Arab Emirates,ARE,2021-01-21,22.71
United Arab Emirates,ARE,2021-01-22,23.65
United Arab Emirates,ARE,2021-01-23,24.54
United Arab Emirates,ARE,2021-01-24,25.15
United Arab Emirates,ARE,2021-01-25,26
United Arab Emirates,ARE,2021-01-26,27.07
United Arab Emirates,ARE,2021-01-27,27.95
United Arab Emirates,ARE,2021-01-28,29
United Arab Emirates,ARE,2021-01-29,30.4
United Arab Emirates,ARE,2021-01-30,31.49
United Arab Emirates,ARE,2021-01-31,33.71
United Arab Emirates,ARE,2021-02-01,34.79
United Arab Emirates,ARE,2021-02-02,36.04
United Arab Emirates,ARE,2021-02-03,37.32
United Arab Emirates,ARE,2021-02-04,38.92
United Arab Emirates,ARE,2021-02-05,40.53
United Arab Emirates,ARE,2021-02-06,42.48
United Arab Emirates,ARE,2021-02-07,43.62
United Arab Emirates,ARE,2021-02-08,44.63
United Arab Emirates,ARE,2021-02-09,45.77
United Arab Emirates,ARE,2021-02-10,47.37
United Arab Emirates,ARE,2021-02-11,48.45
United Arab Emirates,ARE,2021-02-12,49.56
United Arab Emirates,ARE,2021-02-13,50.61
United Arab Emirates,ARE,2021-02-14,51.11
United Arab Emirates,ARE,2021-02-15,51.43
United Arab Emirates,ARE,2021-02-16,52.56
United Arab Emirates,ARE,2021-02-17,53.43
United Arab Emirates,ARE,2021-02-18,54.33
United Arab Emirates,ARE,2021-02-19,55.27
United Arab Emirates,ARE,2021-02-20,56.15
United Arab Emirates,ARE,2021-02-21,56.16
United Arab Emirates,ARE,2021-02-22,56.19
United Arab Emirates,ARE,2021-02-23,57.31
United Arab Emirates,ARE,2021-02-24,58.25
United Arab Emirates,ARE,2021-02-25,59.11
United Arab Emirates,ARE,2021-02-26,59.99
United Arab Emirates,ARE,2021-02-27,60.82
United Arab Emirates,ARE,2021-02-28,60.87
United Arab Emirates,ARE,2021-03-01,60.95
United Arab Emirates,ARE,2021-03-02,61.62
United Arab Emirates,ARE,2021-03-03,62.37
United Arab Emirates,ARE,2021-03-04,62.73
United Arab Emirates,ARE,2021-03-05,63.04
United Arab Emirates,ARE,2021-03-06,63.35
United Arab Emirates,ARE,2021-03-07,63.43
United Arab Emirates,ARE,2021-03-08,63.57
United Arab Emirates,ARE,2021-03-09,63.95
United Arab Emirates,ARE,2021-03-10,64.38
United Arab Emirates,ARE,2021-03-11,64.78
United Arab Emirates,ARE,2021-03-12,65.35
United Arab Emirates,ARE,2021-03-13,65.89
United Arab Emirates,ARE,2021-03-14,66.13
United Arab Emirates,ARE,2021-03-15,66.52
United Arab Emirates,ARE,2021-03-16,67.43
United Arab Emirates,ARE,2021-03-17,69.06
United Arab Emirates,ARE,2021-03-18,70.58
United Arab Emirates,ARE,2021-03-19,72.03
United Arab Emirates,ARE,2021-03-20,72.61
United Arab Emirates,ARE,2021-03-21,73.8
United Arab Emirates,ARE,2021-03-22,74.56
United Arab Emirates,ARE,2021-03-23,75.61
United Arab Emirates,ARE,2021-03-24,76.88
United Arab Emirates,ARE,2021-03-25,78.16
United Arab Emirates,ARE,2021-03-26,78.86
United Arab Emirates,ARE,2021-03-27,80.48
United Arab Emirates,ARE,2021-03-28,81.71
United Arab Emirates,ARE,2021-03-29,82.24
United Arab Emirates,ARE,2021-03-30,83.12
United Arab Emirates,ARE,2021-03-31,84.01
United Arab Emirates,ARE,2021-04-01,84.84
United Arab Emirates,ARE,2021-04-02,85.85
United Arab Emirates,ARE,2021-04-03,86.54
United Arab Emirates,ARE,2021-04-04,86.74
United Arab Emirates,ARE,2021-04-05,86.92
United Arab Emirates,ARE,2021-04-06,87.55
United Arab Emirates,ARE,2021-04-07,88.04
United Arab Emirates,ARE,2021-04-08,89.88
United Arab Emirates,ARE,2021-04-09,90.22
United Arab Emirates,ARE,2021-04-10,90.74
United Arab Emirates,ARE,2021-04-11,91.05
United Arab Emirates,ARE,2021-04-12,91.38
United Arab Emirates,ARE,2021-04-13,92.58
United Arab Emirates,ARE,2021-04-14,93.98
United Arab Emirates,ARE,2021-04-15,94.91
United Arab Emirates,ARE,2021-04-16,95.95
United Arab Emirates,ARE,2021-04-17,97.08
United Arab Emirates,ARE,2021-04-18,97.37
United Arab Emirates,ARE,2021-04-19,97.82
United Arab Emirates,ARE,2021-04-21,100.1
United Arab Emirates,ARE,2021-04-22,101.12
United Arab Emirates,ARE,2021-04-23,103.07
United Arab Emirates,ARE,2021-04-25,103.29
United Arab Emirates,ARE,2021-04-26,103.68
United Arab Emirates,ARE,2021-04-27,104.51
United Arab Emirates,ARE,2021-04-28,105.82
United Arab Emirates,ARE,2021-04-29,106.64
United Arab Emirates,ARE,2021-05-01,107.28
United Arab Emirates,ARE,2021-05-02,107.53
United Arab Emirates,ARE,2021-05-03,107.85
United Arab Emirates,ARE,2021-05-04,108.99
United Arab Emirates,ARE,2021-05-05,109.55
United Arab Emirates,ARE,2021-05-06,110.28
United Arab Emirates,ARE,2021-05-07,111.71
United Arab Emirates,ARE,2021-05-08,112.5
United Arab Emirates,ARE,2021-05-09,112.69
United Arab Emirates,ARE,2021-05-10,113.1
United Arab Emirates,ARE,2021-05-11,113.98
United Kingdom,GBR,2021-01-03,2.07
United Kingdom,GBR,2021-01-10,3.94
United Kingdom,GBR,2021-01-11,4.19
United Kingdom,GBR,2021-01-12,4.52
United Kingdom,GBR,2021-01-13,4.94
United Kingdom,GBR,2021-01-14,5.42
United Kingdom,GBR,2021-01-15,5.93
United Kingdom,GBR,2021-01-16,6.37
United Kingdom,GBR,2021-01-17,6.65
United Kingdom,GBR,2021-01-18,6.96
United Kingdom,GBR,2021-01-19,7.47
United Kingdom,GBR,2021-01-20,8.01
United Kingdom,GBR,2021-01-21,8.62
United Kingdom,GBR,2021-01-22,9.32
United Kingdom,GBR,2021-01-23,10.05
United Kingdom,GBR,2021-01-24,10.38
United Kingdom,GBR,2021-01-25,10.79
United Kingdom,GBR,2021-01-26,11.25
United Kingdom,GBR,2021-01-27,11.72
United Kingdom,GBR,2021-01-28,12.33
United Kingdom,GBR,2021-01-29,13.05
United Kingdom,GBR,2021-01-30,13.95
United Kingdom,GBR,2021-01-31,14.42
United Kingdom,GBR,2021-02-01,14.94
United Kingdom,GBR,2021-02-02,15.5
United Kingdom,GBR,2021-02-03,16.19
United Kingdom,GBR,2021-02-04,16.91
United Kingdom,GBR,2021-02-05,17.64
United Kingdom,GBR,2021-02-06,18.45
United Kingdom,GBR,2021-02-07,18.86
United Kingdom,GBR,2021-02-08,19.39
United Kingdom,GBR,2021-02-09,20
United Kingdom,GBR,2021-02-10,20.67
United Kingdom,GBR,2021-02-11,21.42
United Kingdom,GBR,2021-02-12,22.23
United Kingdom,GBR,2021-02-13,22.98
United Kingdom,GBR,2021-02-14,23.33
United Kingdom,GBR,2021-02-15,23.75
United Kingdom,GBR,2021-02-16,24.3
United Kingdom,GBR,2021-02-17,25.04
United Kingdom,GBR,2021-02-18,25.73
United Kingdom,GBR,2021-02-19,26.3
United Kingdom,GBR,2021-02-20,26.81
United Kingdom,GBR,2021-02-21,27.03
United Kingdom,GBR,2021-02-22,27.34
United Kingdom,GBR,2021-02-23,27.86
United Kingdom,GBR,2021-02-24,28.57
United Kingdom,GBR,2021-02-25,29.33
United Kingdom,GBR,2021-02-26,30.13
United Kingdom,GBR,2021-02-27,30.77
United Kingdom,GBR,2021-02-28,31.07
United Kingdom,GBR,2021-03-01,31.41
United Kingdom,GBR,2021-03-02,31.82
United Kingdom,GBR,2021-03-03,32.33
United Kingdom,GBR,2021-03-04,32.99
United Kingdom,GBR,2021-03-05,33.71
United Kingdom,GBR,2021-03-06,34.37
United Kingdom,GBR,2021-03-07,34.65
United Kingdom,GBR,2021-03-08,35.02
United Kingdom,GBR,2021-03-09,35.45
United Kingdom,GBR,2021-03-10,35.95
United Kingdom,GBR,2021-03-11,36.47
United Kingdom,GBR,2021-03-12,37.15
United Kingdom,GBR,2021-03-13,37.98
United Kingdom,GBR,2021-03-14,38.39
United Kingdom,GBR,2021-03-15,39.04
United Kingdom,GBR,2021-03-16,39.82
United Kingdom,GBR,2021-03-17,40.68
United Kingdom,GBR,2021-03-18,41.65
United Kingdom,GBR,2021-03-19,42.74
United Kingdom,GBR,2021-03-20,43.99
United Kingdom,GBR,2021-03-21,44.6
United Kingdom,GBR,2021-03-22,45.21
United Kingdom,GBR,2021-03-23,45.94
United Kingdom,GBR,2021-03-24,46.79
United Kingdom,GBR,2021-03-25,47.62
United Kingdom,GBR,2021-03-26,48.64
United Kingdom,GBR,2021-03-27,49.62
United Kingdom,GBR,2021-03-28,50.27
United Kingdom,GBR,2021-03-29,50.87
United Kingdom,GBR,2021-03-30,51.61
United Kingdom,GBR,2021-03-31,52.53
United Kingdom,GBR,2021-04-01,53.44
United Kingdom,GBR,2021-04-02,53.96
United Kingdom,GBR,2021-04-03,54.38
United Kingdom,GBR,2021-04-04,54.52
United Kingdom,GBR,2021-04-05,54.68
United Kingdom,GBR,2021-04-06,55.08
United Kingdom,GBR,2021-04-07,55.83
United Kingdom,GBR,2021-04-08,56.63
United Kingdom,GBR,2021-04-09,57.45
United Kingdom,GBR,2021-04-10,58.32
United Kingdom,GBR,2021-04-11,58.7
United Kingdom,GBR,2021-04-12,59.08
United Kingdom,GBR,2021-04-13,59.65
United Kingdom,GBR,2021-04-14,60.33
United Kingdom,GBR,2021-04-15,61.14
United Kingdom,GBR,2021-04-16,62.08
United Kingdom,GBR,2021-04-17,63.02
United Kingdom,GBR,2021-04-18,63.47
United Kingdom,GBR,2021-04-19,64.02
United Kingdom,GBR,2021-04-20,64.69
United Kingdom,GBR,2021-04-21,65.48
United Kingdom,GBR,2021-04-22,66.31
United Kingdom,GBR,2021-04-23,67.19
United Kingdom,GBR,2021-04-24,68.22
United Kingdom,GBR,2021-04-25,68.72
United Kingdom,GBR,2021-04-26,69.3
United Kingdom,GBR,2021-04-27,70.03
United Kingdom,GBR,2021-04-28,70.91
United Kingdom,GBR,2021-04-29,71.81
United Kingdom,GBR,2021-04-30,72.65
United Kingdom,GBR,2021-05-01,73.41
United Kingdom,GBR,2021-05-02,73.8
United Kingdom,GBR,2021-05-03,74.09
United Kingdom,GBR,2021-05-04,74.66
United Kingdom,GBR,2021-05-05,75.46
United Kingdom,GBR,2021-05-06,76.36
United Kingdom,GBR,2021-05-07,77.24
United Kingdom,GBR,2021-05-08,78.13
United Kingdom,GBR,2021-05-09,78.56
United Kingdom,GBR,2021-05-10,79.07
United States,USA,2020-12-20,0.17
United States,USA,2020-12-21,0.18
United States,USA,2020-12-23,0.3
United States,USA,2020-12-26,0.58
United States,USA,2020-12-28,0.64
United States,USA,2020-12-30,0.84
United States,USA,2021-01-02,1.26
United States,USA,2021-01-04,1.36
United States,USA,2021-01-05,1.45
United States,USA,2021-01-06,1.59
United States,USA,2021-01-07,1.77
United States,USA,2021-01-08,2
United States,USA,2021-01-11,2.69
United States,USA,2021-01-12,2.79
United States,USA,2021-01-13,3.07
United States,USA,2021-01-14,3.33
United States,USA,2021-01-15,3.67
United States,USA,2021-01-19,4.7
United States,USA,2021-01-20,4.94
United States,USA,2021-01-21,5.25
United States,USA,2021-01-22,5.71
United States,USA,2021-01-23,6.14
United States,USA,2021-01-24,6.53
United States,USA,2021-01-25,6.8
United States,USA,2021-01-26,7.04
United States,USA,2021-01-27,7.37
United States,USA,2021-01-28,7.83
United States,USA,2021-01-29,8.34
United States,USA,2021-01-30,8.84
United States,USA,2021-01-31,9.31
United States,USA,2021-02-01,9.63
United States,USA,2021-02-02,9.8
United States,USA,2021-02-03,10.13
United States,USA,2021-02-04,10.53
United States,USA,2021-02-05,11.01
United States,USA,2021-02-06,11.67
United States,USA,2021-02-07,12.32
United States,USA,2021-02-08,12.68
United States,USA,2021-02-09,12.92
United States,USA,2021-02-10,13.39
United States,USA,2021-02-11,13.87
United States,USA,2021-02-12,14.48
United States,USA,2021-02-13,15.14
United States,USA,2021-02-14,15.81
United States,USA,2021-02-16,16.51
United States,USA,2021-02-17,16.83
United States,USA,2021-02-18,17.26
United States,USA,2021-02-19,17.82
United States,USA,2021-02-20,18.33
United States,USA,2021-02-21,18.86
United States,USA,2021-02-22,19.19
United States,USA,2021-02-23,19.44
United States,USA,2021-02-24,19.87
United States,USA,2021-02-25,20.41
United States,USA,2021-02-26,21.07
United States,USA,2021-02-27,21.77
United States,USA,2021-02-28,22.5
United States,USA,2021-03-01,22.99
United States,USA,2021-03-02,23.51
United States,USA,2021-03-03,24.08
United States,USA,2021-03-04,24.69
United States,USA,2021-03-05,25.42
United States,USA,2021-03-06,26.29
United States,USA,2021-03-07,27.02
United States,USA,2021-03-08,27.54
United States,USA,2021-03-09,28.01
United States,USA,2021-03-10,28.62
United States,USA,2021-03-11,29.36
United States,USA,2021-03-12,30.24
United States,USA,2021-03-13,31.61
United States,USA,2021-03-14,32.01
United States,USA,2021-03-15,32.62
United States,USA,2021-03-16,33.11
United States,USA,2021-03-17,33.8
United States,USA,2021-03-18,34.6
United States,USA,2021-03-19,35.38
United States,USA,2021-03-20,36.31
United States,USA,2021-03-21,37.22
United States,USA,2021-03-22,37.83
United States,USA,2021-03-23,38.34
United States,USA,2021-03-24,39.01
United States,USA,2021-03-25,39.86
United States,USA,2021-03-26,40.87
United States,USA,2021-03-27,41.91
United States,USA,2021-03-28,42.9
United States,USA,2021-03-29,43.6
United States,USA,2021-03-30,44.13
United States,USA,2021-03-31,44.93
United States,USA,2021-04-01,45.94
United States,USA,2021-04-02,47.13
United States,USA,2021-04-03,48.35
United States,USA,2021-04-04,49.35
United States,USA,2021-04-05,49.99
United States,USA,2021-04-06,50.41
United States,USA,2021-04-07,51.27
United States,USA,2021-04-08,52.29
United States,USA,2021-04-09,53.47
United States,USA,2021-04-10,54.86
United States,USA,2021-04-11,55.93
United States,USA,2021-04-12,56.72
United States,USA,2021-04-13,57.49
United States,USA,2021-04-14,58.24
United States,USA,2021-04-15,59.3
United States,USA,2021-04-16,60.48
United States,USA,2021-04-17,61.56
United States,USA,2021-04-18,62.61
United States,USA,2021-04-19,63.26
United States,USA,2021-04-20,63.8
United States,USA,2021-04-21,64.57
United States,USA,2021-04-22,65.47
United States,USA,2021-04-23,66.48
United States,USA,2021-04-24,67.47
United States,USA,2021-04-25,68.37
United States,USA,2021-04-26,69
United States,USA,2021-04-27,69.49
United States,USA,2021-04-28,70.16
United States,USA,2021-04-29,70.97
United States,USA,2021-04-30,71.81
United States,USA,2021-05-01,72.8
United States,USA,2021-05-02,73.43
United States,USA,2021-05-03,73.79
United States,USA,2021-05-04,74.08
United States,USA,2021-05-05,74.62
United States,USA,2021-05-06,75.34
United States,USA,2021-05-07,76.18
United States,USA,2021-05-08,76.95
United States,USA,2021-05-09,77.66
United States,USA,2021-05-10,78.22
United States,USA,2021-05-11,78.68
Uruguay,URY,2021-02-27,0.01
Uruguay,URY,2021-02-28,0.01
Uruguay,URY,2021-03-01,0.53
Uruguay,URY,2021-03-02,0.95
Uruguay,URY,2021-03-03,1.57
Uruguay,URY,2021-03-04,1.82
Uruguay,URY,2021-03-05,2.09
Uruguay,URY,2021-03-06,2.09
Uruguay,URY,2021-03-07,2.09
Uruguay,URY,2021-03-08,2.9
Uruguay,URY,2021-03-09,3.53
Uruguay,URY,2021-03-10,4.25
Uruguay,URY,2021-03-11,4.9
Uruguay,URY,2021-03-12,5.55
Uruguay,URY,2021-03-13,5.85
Uruguay,URY,2021-03-14,5.85
Uruguay,URY,2021-03-15,6.18
Uruguay,URY,2021-03-16,6.38
Uruguay,URY,2021-03-17,6.6
Uruguay,URY,2021-03-18,7.66
Uruguay,URY,2021-03-19,8.7
Uruguay,URY,2021-03-20,9.06
Uruguay,URY,2021-03-21,9.06
Uruguay,URY,2021-03-22,10.17
Uruguay,URY,2021-03-23,11.23
Uruguay,URY,2021-03-24,12.25
Uruguay,URY,2021-03-25,13.5
Uruguay,URY,2021-03-26,14.68
Uruguay,URY,2021-03-27,15.06
Uruguay,URY,2021-03-28,15.06
Uruguay,URY,2021-03-29,16.63
Uruguay,URY,2021-03-30,18.13
Uruguay,URY,2021-03-31,19.37
Uruguay,URY,2021-04-01,20.81
Uruguay,URY,2021-04-02,22.23
Uruguay,URY,2021-04-03,22.59
Uruguay,URY,2021-04-04,22.6
Uruguay,URY,2021-04-05,23.71
Uruguay,URY,2021-04-06,24.95
Uruguay,URY,2021-04-07,26.26
Uruguay,URY,2021-04-08,27.66
Uruguay,URY,2021-04-09,28.73
Uruguay,URY,2021-04-10,29.49
Uruguay,URY,2021-04-11,29.5
Uruguay,URY,2021-04-12,31.05
Uruguay,URY,2021-04-13,32.62
Uruguay,URY,2021-04-14,34.21
Uruguay,URY,2021-04-15,35.98
Uruguay,URY,2021-04-16,37.73
Uruguay,URY,2021-04-17,38.72
Uruguay,URY,2021-04-18,39.08
Uruguay,URY,2021-04-19,40.19
Uruguay,URY,2021-04-20,41.34
