Entity,Code,Day,people_vaccinated
Uruguay,URY,21-04-2021,1091348
Uruguay,URY,22-04-2021,1100940
Uruguay,URY,23-04-2021,1113337
Uruguay,URY,24-04-2021,1122340
Uruguay,URY,25-04-2021,1123099
Uruguay,URY,26-04-2021,1132434
Uruguay,URY,27-04-2021,1141157
Uruguay,URY,28-04-2021,1149611
Uruguay,URY,29-04-2021,1157323
Uruguay,URY,30-04-2021,1165669
Uruguay,URY,01-05-2021,1165706
Uruguay,URY,02-05-2021,1165904
Uruguay,URY,03-05-2021,1179637
Uruguay,URY,04-05-2021,1191957
Uruguay,URY,05-05-2021,1203170
Uruguay,URY,06-05-2021,1213970
Uruguay,URY,07-05-2021,1224381
Uruguay,URY,08-05-2021,1226553
Uruguay,URY,09-05-2021,1228151
Uruguay,URY,10-05-2021,1236574
Uruguay,URY,11-05-2021,1243351
Uzbekistan,UZB,31-03-2021,0
Uzbekistan,UZB,06-04-2021,35000
Uzbekistan,UZB,11-04-2021,148642
Uzbekistan,UZB,14-04-2021,256958
Uzbekistan,UZB,15-04-2021,335610
Uzbekistan,UZB,20-04-2021,458555
Uzbekistan,UZB,25-04-2021,544529
Uzbekistan,UZB,27-04-2021,600369
Uzbekistan,UZB,11-05-2021,1057094
Venezuela,VEN,17-02-2021,0
Venezuela,VEN,22-02-2021,157
Venezuela,VEN,04-03-2021,12194
Venezuela,VEN,26-03-2021,14223
Venezuela,VEN,02-04-2021,98000
Venezuela,VEN,12-04-2021,250000
Vietnam,VNM,07-03-2021,0
Vietnam,VNM,08-03-2021,377
Vietnam,VNM,09-03-2021,522
Vietnam,VNM,10-03-2021,955
Vietnam,VNM,11-03-2021,1585
Vietnam,VNM,12-03-2021,5248
Vietnam,VNM,13-03-2021,10041
Vietnam,VNM,14-03-2021,11605
Vietnam,VNM,15-03-2021,15865
Vietnam,VNM,16-03-2021,20695
Vietnam,VNM,17-03-2021,24054
Vietnam,VNM,18-03-2021,27546
Vietnam,VNM,19-03-2021,30971
Vietnam,VNM,20-03-2021,32361
Vietnam,VNM,21-03-2021,33891
Vietnam,VNM,22-03-2021,36082
Vietnam,VNM,23-03-2021,37911
Vietnam,VNM,24-03-2021,39817
Vietnam,VNM,25-03-2021,42225
Vietnam,VNM,26-03-2021,44000
Vietnam,VNM,27-03-2021,44278
Vietnam,VNM,28-03-2021,45140
Vietnam,VNM,29-03-2021,46416
Vietnam,VNM,30-03-2021,48256
Vietnam,VNM,31-03-2021,49743
Vietnam,VNM,01-04-2021,51216
Vietnam,VNM,02-04-2021,52091
Vietnam,VNM,03-04-2021,52335
Vietnam,VNM,04-04-2021,52413
Vietnam,VNM,05-04-2021,52868
Vietnam,VNM,06-04-2021,53953
Vietnam,VNM,07-04-2021,55151
Vietnam,VNM,09-04-2021,58037
Vietnam,VNM,10-04-2021,58248
Vietnam,VNM,11-04-2021,58418
Vietnam,VNM,12-04-2021,59249
Vietnam,VNM,13-04-2021,60139
Vietnam,VNM,14-04-2021,62028
Vietnam,VNM,15-04-2021,63758
Vietnam,VNM,16-04-2021,66366
Vietnam,VNM,17-04-2021,67789
Vietnam,VNM,18-04-2021,79182
Vietnam,VNM,19-04-2021,80857
Vietnam,VNM,20-04-2021,106929
Vietnam,VNM,21-04-2021,108897
Vietnam,VNM,22-04-2021,128610
Vietnam,VNM,23-04-2021,176037
Vietnam,VNM,24-04-2021,198972
Vietnam,VNM,25-04-2021,209632
Vietnam,VNM,26-04-2021,259736
Vietnam,VNM,27-04-2021,318792
Vietnam,VNM,28-04-2021,425638
Vietnam,VNM,29-04-2021,506435
Vietnam,VNM,30-04-2021,509855
Vietnam,VNM,01-05-2021,511435
Vietnam,VNM,02-05-2021,532247
Vietnam,VNM,03-05-2021,539062
Vietnam,VNM,04-05-2021,585539
Vietnam,VNM,05-05-2021,675956
Vietnam,VNM,06-05-2021,747827
Vietnam,VNM,07-05-2021,801957
Vietnam,VNM,08-05-2021,832635
Vietnam,VNM,09-05-2021,851513
Vietnam,VNM,11-05-2021,887705
Wales,,03-01-2021,50756
Wales,,10-01-2021,86039
Wales,,11-01-2021,91239
Wales,,12-01-2021,101371
Wales,,13-01-2021,112973
Wales,,14-01-2021,126375
Wales,,17-01-2021,151737
Wales,,18-01-2021,161932
Wales,,19-01-2021,175816
Wales,,20-01-2021,190435
Wales,,21-01-2021,212317
Wales,,22-01-2021,240547
Wales,,23-01-2021,264538
Wales,,24-01-2021,270833
Wales,,25-01-2021,289566
Wales,,26-01-2021,312305
Wales,,27-01-2021,336071
Wales,,28-01-2021,362253
Wales,,29-01-2021,378200
Wales,,30-01-2021,403463
Wales,,31-01-2021,416306
Wales,,01-02-2021,439640
Wales,,02-02-2021,462497
Wales,,03-02-2021,490570
Wales,,04-02-2021,523042
Wales,,05-02-2021,556997
Wales,,06-02-2021,589622
Wales,,07-02-2021,603976
Wales,,08-02-2021,628760
Wales,,09-02-2021,655419
Wales,,10-02-2021,684097
Wales,,11-02-2021,715944
Wales,,12-02-2021,749445
Wales,,13-02-2021,771651
Wales,,14-02-2021,784809
Wales,,15-02-2021,795927
Wales,,16-02-2021,807351
Wales,,17-02-2021,822633
Wales,,18-02-2021,839065
Wales,,19-02-2021,853904
Wales,,20-02-2021,860083
Wales,,21-02-2021,862248
Wales,,22-02-2021,869653
Wales,,23-02-2021,878506
Wales,,24-02-2021,889270
Wales,,25-02-2021,902334
Wales,,26-02-2021,916336
Wales,,27-02-2021,923615
Wales,,28-02-2021,925669
Wales,,01-03-2021,933485
Wales,,02-03-2021,942017
Wales,,03-03-2021,951540
Wales,,04-03-2021,967042
Wales,,05-03-2021,983419
Wales,,06-03-2021,995059
Wales,,07-03-2021,998296
Wales,,08-03-2021,1007391
Wales,,09-03-2021,1019210
Wales,,10-03-2021,1034141
Wales,,11-03-2021,1056787
Wales,,12-03-2021,1084329
Wales,,13-03-2021,1113498
Wales,,14-03-2021,1122931
Wales,,15-03-2021,1139866
Wales,,16-03-2021,1157251
Wales,,17-03-2021,1180155
Wales,,18-03-2021,1204101
Wales,,19-03-2021,1231830
Wales,,20-03-2021,1258769
Wales,,21-03-2021,1273186
Wales,,22-03-2021,1288250
Wales,,23-03-2021,1302974
Wales,,24-03-2021,1320188
Wales,,25-03-2021,1341620
Wales,,26-03-2021,1365355
Wales,,27-03-2021,1387583
Wales,,28-03-2021,1400750
Wales,,29-03-2021,1413710
Wales,,30-03-2021,1427183
Wales,,31-03-2021,1443885
Wales,,01-04-2021,1460880
Wales,,02-04-2021,1472643
Wales,,03-04-2021,1483201
Wales,,04-04-2021,1490372
Wales,,05-04-2021,1493192
Wales,,06-04-2021,1502641
Wales,,07-04-2021,1519760
Wales,,08-04-2021,1537122
Wales,,09-04-2021,1556316
Wales,,10-04-2021,1572752
Wales,,11-04-2021,1587851
Wales,,12-04-2021,1602939
Wales,,13-04-2021,1621282
Wales,,14-04-2021,1640045
Wales,,15-04-2021,1657028
Wales,,16-04-2021,1673279
Wales,,17-04-2021,1685298
Wales,,18-04-2021,1692463
Wales,,19-04-2021,1699092
Wales,,20-04-2021,1712372
Wales,,21-04-2021,1727455
Wales,,22-04-2021,1742273
Wales,,23-04-2021,1758106
Wales,,24-04-2021,1768585
Wales,,25-04-2021,1777375
Wales,,26-04-2021,1785347
Wales,,27-04-2021,1800428
Wales,,28-04-2021,1816451
Wales,,29-04-2021,1830964
Wales,,30-04-2021,1846896
Wales,,01-05-2021,1854687
Wales,,02-05-2021,1861391
Wales,,03-05-2021,1864400
Wales,,04-05-2021,1873152
Wales,,05-05-2021,1884372
Wales,,06-05-2021,1895998
Wales,,07-05-2021,1909659
Wales,,08-05-2021,1922881
Wales,,09-05-2021,1935003
Wales,,10-05-2021,1948683
Wallis and Futuna,WLF,23-03-2021,1286
Wallis and Futuna,WLF,30-03-2021,3190
Wallis and Futuna,WLF,07-04-2021,3892
Wallis and Futuna,WLF,13-04-2021,3973
Wallis and Futuna,WLF,20-04-2021,4062
Wallis and Futuna,WLF,27-04-2021,4150
Wallis and Futuna,WLF,04-05-2021,4216
Wallis and Futuna,WLF,11-05-2021,4286
World,OWID_WRL,02-12-2020,1
World,OWID_WRL,03-12-2020,1
World,OWID_WRL,04-12-2020,2
World,OWID_WRL,05-12-2020,2
World,OWID_WRL,06-12-2020,2
World,OWID_WRL,07-12-2020,4
World,OWID_WRL,08-12-2020,4
World,OWID_WRL,09-12-2020,5
World,OWID_WRL,10-12-2020,6
World,OWID_WRL,11-12-2020,6
World,OWID_WRL,12-12-2020,6
World,OWID_WRL,13-12-2020,6
World,OWID_WRL,14-12-2020,6
World,OWID_WRL,15-12-2020,28506
World,OWID_WRL,16-12-2020,28506
World,OWID_WRL,17-12-2020,28506
World,OWID_WRL,18-12-2020,28506
World,OWID_WRL,19-12-2020,28567
World,OWID_WRL,20-12-2020,592131
World,OWID_WRL,21-12-2020,674923
World,OWID_WRL,22-12-2020,743040
World,OWID_WRL,23-12-2020,1238751
World,OWID_WRL,24-12-2020,1326578
World,OWID_WRL,25-12-2020,1370273
World,OWID_WRL,26-12-2020,2343557
World,OWID_WRL,27-12-2020,2510578
World,OWID_WRL,28-12-2020,2871812
World,OWID_WRL,29-12-2020,3130839
World,OWID_WRL,30-12-2020,4109047
World,OWID_WRL,31-12-2020,4374068
World,OWID_WRL,01-01-2021,4480382
World,OWID_WRL,02-01-2021,6838670
World,OWID_WRL,03-01-2021,8458790
World,OWID_WRL,04-01-2021,9240614
World,OWID_WRL,05-01-2021,9960303
World,OWID_WRL,06-01-2021,10985516
World,OWID_WRL,07-01-2021,12138379
World,OWID_WRL,08-01-2021,13412941
World,OWID_WRL,09-01-2021,13700109
World,OWID_WRL,10-01-2021,15713492
World,OWID_WRL,11-01-2021,18659862
World,OWID_WRL,12-01-2021,19737813
World,OWID_WRL,13-01-2021,20956358
World,OWID_WRL,14-01-2021,22410247
World,OWID_WRL,15-01-2021,24361882
World,OWID_WRL,16-01-2021,25192603
